# source_id	kind	status	crystal_refs	notes
src/config/user/sections.rs::enum::StageMode	enum	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::func::branches	func	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::func::cd	func	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::func::commit	func	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::func::copy_ignored	func	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::func::delete_branch	func	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::func::ff	func	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::func::full	func	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::func::is_configured	func	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::func::merged_with	func	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::func::pager	func	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::func::rebase	func	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::func::remotes	func	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::func::remove	func	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::func::squash	func	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::func::stage	func	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::func::summary	func	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::func::task_timeout	func	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::func::timeout	func	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::func::verify	func	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::method::CommitConfig.stage	method	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::method::CommitGenerationConfig.is_configured	method	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::method::CopyIgnoredConfig.merged_with	method	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::method::ListConfig.full	method	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::method::MergeConfig.squash	method	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::method::RemoveConfig.delete_branch	method	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::method::StepConfig.copy_ignored	method	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::method::SwitchConfig.cd	method	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::method::SwitchPickerConfig.pager	method	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::struct::CommitConfig	struct	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::struct::CommitGenerationConfig	struct	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::struct::CopyIgnoredConfig	struct	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::struct::ListConfig	struct	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::struct::MergeConfig	struct	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::struct::RemoveConfig	struct	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::struct::StepConfig	struct	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::struct::SwitchConfig	struct	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::struct::SwitchPickerConfig	struct	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/sections.rs::struct::UserProjectOverrides	struct	partial	src/work_trees/config/sections.cr	auto-generated
src/config/user/tests.rs::test::test_acquire_config_lock_fails_when_parent_is_file	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_acquire_config_lock_handles_root_path	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_aliases_accessor_appends_on_collision	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_commit_config_accessor_methods	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_commit_config_default	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_commit_generation_config_is_configured_empty	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_commit_generation_config_is_configured_with_command	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_commit_generation_config_is_configured_with_empty_string	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_commit_generation_config_is_configured_with_whitespace_only	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_commit_generation_merge_mutual_exclusivity	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_commit_generation_merge_squash_template_mutual_exclusivity	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_compute_unknown_tree_empty	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_compute_unknown_tree_known_sections	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_compute_unknown_tree_with_unknown	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_config_path_falls_through_to_default	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_copy_ignored_config_merges_global_and_project	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_default_config_path_returns_platform_path	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_deprecated_commit_generation_migrated_on_load	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_deprecated_commit_generation_with_args_field	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_deprecated_no_cd_does_not_override_explicit_cd	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_deprecated_no_cd_migrated_to_cd	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_deprecated_no_ff_does_not_override_explicit_ff	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_deprecated_no_ff_migrated_to_ff	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_effective_commit_generation_no_project	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_effective_commit_generation_with_project_override	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_effective_commit_global_only	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_effective_list_project_only	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_effective_merge_with_partial_override	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_finalize_with_undeserializable_table	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_format_path_with_project_override	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_full_config_with_per_project_sections_serde	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_hooks_different_hook_types_not_merged	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_hooks_merge_append_semantics	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_hooks_merge_folds_post_create_into_pre_start	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_hooks_merge_mixed_formats_preserves_order	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_hooks_merge_post_create_both_sides	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_hooks_merge_same_names_both_run	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_hooks_merge_same_source_both_pre_start_and_post_create	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_hooks_merge_trait_appends_for_global_project_merge	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_hooks_no_project_override_uses_global	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_hooks_none_project_uses_global	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_hooks_project_only_no_global	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_list_config_accessor_methods_defaults	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_list_config_accessor_methods_with_values	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_list_config_serde	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_load_error_display_env	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_load_error_display_file	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_load_error_display_validation	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_merge_commit_config	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_merge_commit_config_generation_base_only	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_merge_commit_config_generation_both	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_merge_commit_config_generation_override_only	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_merge_commit_generation_config	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_merge_commit_generation_template_append	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_merge_config_accessor_methods_defaults	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_merge_config_accessor_methods_with_values	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_merge_config_serde	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_merge_list_config	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_merge_merge_config	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_reload_from_invalid_toml	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_reload_from_permission_error	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_remove_config_default_delete_branch_true	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_remove_config_merge	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_remove_config_parse_delete_branch_false	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_remove_config_project_override	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_resolved_config_for_project	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_save_to_existing_file_adds_commit_generation_to_plain_commit_table	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_save_to_existing_file_preserves_deeply_nested_unknown_keys	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_save_to_existing_file_preserves_inline_table_formatting	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_save_to_existing_file_preserves_integer_and_array_values	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_save_to_existing_file_preserves_nested_unknown_keys	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_save_to_existing_file_preserves_section_with_only_unknown_fields	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_save_to_existing_file_preserves_unknown_keys	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_save_to_existing_file_preserves_unknown_keys_in_project_section	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_save_to_existing_file_removes_stale_projects_and_sections	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_save_to_existing_file_replaces_changed_inline_table	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_save_to_existing_file_replaces_non_table_project_entry	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_save_to_existing_file_updates_commit_generation_command	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_save_to_existing_file_where_commit_generation_is_scalar	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_save_to_existing_file_where_commit_is_scalar	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_save_to_existing_file_where_projects_is_scalar	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_save_to_existing_file_with_invalid_toml_returns_parse_error	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_save_to_existing_file_with_unreadable_file_returns_read_error	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_save_to_existing_file_writes_project_sections	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_save_to_fails_when_parent_is_a_file	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_save_to_new_file_commit_with_stage_and_generation	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_save_to_new_file_expands_nested_project_inline_tables	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_save_to_new_file_with_commit_generation	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_save_to_new_file_with_skip_shell_integration	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_save_to_new_file_with_worktree_path	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_save_to_preserves_project_section_configs	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_save_to_removes_default_project_section	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_save_to_root_path_skips_parent_creation	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_set_project_worktree_path	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_set_project_worktree_path_noop_when_unchanged	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_set_skip_shell_integration_prompt_noop_on_second_call	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_skip_shell_integration_prompt_default_false	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_skip_shell_integration_prompt_defaults_when_missing	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_skip_shell_integration_prompt_parsed_from_toml	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_skip_shell_integration_prompt_serde_roundtrip	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_skip_shell_integration_prompt_skipped_when_false	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_stage_mode_default	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_stage_mode_serde	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_switch_config_cd_accessor	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_switch_config_cd_from_toml	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_switch_config_cd_merge	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_switch_config_cd_resolved	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_switch_config_merge	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_switch_picker_config_accessor_methods	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_switch_picker_config_parse_toml	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_switch_picker_fallback_from_select	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_switch_picker_merge	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_switch_picker_prefers_new_over_select	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_switch_picker_project_fallback_from_select	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_switch_picker_project_override	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_system_config_commit_generation_merged	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_system_config_merged_with_user_config	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_system_config_worktree_path_overridden_by_user	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_try_parse_value	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_user_project_config_default	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_user_project_config_with_nested_configs_serde	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_user_project_config_with_worktree_path_serde	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_valid_user_config_keys_all_deserialize	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_valid_user_config_keys_includes_all_hook_types	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_validation_absolute_worktree_path_allowed	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_validation_empty_worktree_path	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_validation_project_absolute_worktree_path_allowed	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_validation_project_empty_worktree_path	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_validation_template_mutual_exclusivity	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_with_locked_mutation_propagates_save_error	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_worktree_path_for_project_falls_back_to_default	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_worktree_path_for_project_falls_back_to_global	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_worktree_path_for_project_uses_project_specific	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_worktrunk_config_default	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_worktrunk_config_format_path	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_worktrunk_config_format_path_custom_template	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_worktrunk_config_format_path_owner_uses_full_namespace	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_worktrunk_config_format_path_owner_variable	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_worktrunk_config_format_path_repo_path_variable	test	missing	-	auto-generated
src/config/user/tests.rs::test::test_worktrunk_config_format_path_tilde_expansion	test	missing	-	auto-generated
src/copy.rs::func::copy_dir_recursive	func	missing	-	auto-generated
src/copy.rs::func::copy_leaf	func	missing	-	auto-generated
src/copy.rs::test::test_remove_if_exists_nonexistent	test	missing	-	auto-generated
src/copy.rs::test::test_remove_if_exists_not_a_file	test	missing	-	auto-generated
src/diagnostic.rs::func::collect	func	missing	-	auto-generated
src/diagnostic.rs::func::write_diagnostic_file	func	missing	-	auto-generated
src/diagnostic.rs::method::DiagnosticReport.collect	method	missing	-	auto-generated
src/diagnostic.rs::test::test_format_config_section_adds_trailing_newline	test	missing	-	auto-generated
src/diagnostic.rs::test::test_format_config_section_empty_file	test	missing	-	auto-generated
src/diagnostic.rs::test::test_format_config_section_file_not_found	test	missing	-	auto-generated
src/diagnostic.rs::test::test_format_config_section_truncates_long_content	test	missing	-	auto-generated
src/diagnostic.rs::test::test_format_config_section_with_content	test	missing	-	auto-generated
src/diagnostic.rs::test::test_strip_ansi_codes	test	missing	-	auto-generated
src/diagnostic.rs::test::test_truncate_log_large_content	test	missing	-	auto-generated
src/diagnostic.rs::test::test_truncate_log_small_content	test	missing	-	auto-generated
src/display.rs::test::test_epoch_now	test	missing	-	auto-generated
src/display.rs::test::test_format_relative_time_short	test	missing	-	auto-generated
src/display.rs::test::test_format_relative_time_short_public	test	missing	-	auto-generated
src/display.rs::test::test_shorten_path	test	missing	-	auto-generated
src/display.rs::test::test_shorten_path_windows	test	missing	-	auto-generated
src/display.rs::test::test_truncate_already_has_three_dots	test	missing	-	auto-generated
src/display.rs::test::test_truncate_edge_cases	test	missing	-	auto-generated
src/display.rs::test::test_truncate_exact_width	test	missing	-	auto-generated
src/display.rs::test::test_truncate_no_truncation_needed	test	missing	-	auto-generated
src/display.rs::test::test_truncate_normal_case	test	missing	-	auto-generated
src/display.rs::test::test_truncate_unicode_width	test	missing	-	auto-generated
src/display.rs::test::test_truncate_very_long_word	test	missing	-	auto-generated
src/display.rs::test::test_truncate_with_existing_ascii_ellipsis	test	missing	-	auto-generated
src/display.rs::test::test_truncate_with_existing_unicode_ellipsis	test	missing	-	auto-generated
src/docs.rs::const::BADGE_EXPERIMENTAL_HTML	const	missing	-	auto-generated
src/docs.rs::const::DEMO_MARKER_PREFIX	const	missing	-	auto-generated
src/docs.rs::const::MARKER_CLOSE	const	missing	-	auto-generated
src/docs.rs::const::MARKER_OPEN_PREFIX	const	missing	-	auto-generated
src/docs.rs::const::SUBDOC_MARKER_PREFIX	const	missing	-	auto-generated
src/docs.rs::func::convert_dollar_console_to_terminal	func	missing	-	auto-generated
src/docs.rs::test::test_convert_dollar_console_to_terminal	test	missing	-	auto-generated
src/git/ci_platform.rs::enum::CiPlatform	enum	missing	-	auto-generated
src/git/ci_platform.rs::func::ci_platform	func	missing	-	auto-generated
src/git/ci_platform.rs::method::Repository.ci_platform	method	missing	-	auto-generated
src/git/ci_platform.rs::test::test_ci_platform_string_roundtrip	test	missing	-	auto-generated
src/git/ci_platform.rs::test::test_platform_from_url	test	missing	-	auto-generated
src/git/diff.rs::func::format_summary	func	partial	src/work_trees/git/diff.cr	auto-generated
src/git/diff.rs::func::from_shortstat	func	partial	src/work_trees/git/diff.cr	auto-generated
src/git/diff.rs::func::is_empty	func	partial	src/work_trees/git/diff.cr	auto-generated
src/git/diff.rs::func::parse_numstat_line	func	partial	src/work_trees/git/diff.cr	auto-generated
src/git/diff.rs::method::DiffStats.from_shortstat	method	partial	src/work_trees/git/diff.cr	auto-generated
src/git/diff.rs::method::LineDiff.from_shortstat	method	partial	src/work_trees/git/diff.cr	auto-generated
src/git/diff.rs::struct::LineDiff	struct	partial	src/work_trees/git/diff.cr	auto-generated
src/git/diff.rs::test::test_diff_stats_format_summary_all_parts	test	partial	src/work_trees/git/diff.cr	auto-generated
src/git/diff.rs::test::test_diff_stats_format_summary_empty	test	partial	src/work_trees/git/diff.cr	auto-generated
src/git/diff.rs::test::test_diff_stats_format_summary_single_file	test	partial	src/work_trees/git/diff.cr	auto-generated
src/git/diff.rs::test::test_diff_stats_from_shortstat	test	partial	src/work_trees/git/diff.cr	auto-generated
src/git/diff.rs::test::test_diff_stats_from_shortstat_empty	test	partial	src/work_trees/git/diff.cr	auto-generated
src/git/diff.rs::test::test_line_diff_from_shortstat	test	partial	src/work_trees/git/diff.cr	auto-generated
src/git/diff.rs::test::test_line_diff_from_shortstat_empty	test	partial	src/work_trees/git/diff.cr	auto-generated
src/git/diff.rs::test::test_line_diff_is_empty	test	partial	src/work_trees/git/diff.cr	auto-generated
src/git/diff.rs::test::test_line_diff_tuple_roundtrip	test	partial	src/work_trees/git/diff.cr	auto-generated
src/git/diff.rs::test::test_parse_numstat_line_basic	test	partial	src/work_trees/git/diff.cr	auto-generated
src/git/diff.rs::test::test_parse_numstat_line_binary_file	test	partial	src/work_trees/git/diff.cr	auto-generated
src/git/diff.rs::test::test_parse_numstat_line_deletions_only	test	partial	src/work_trees/git/diff.cr	auto-generated
src/git/diff.rs::test::test_parse_numstat_line_insertions_only	test	partial	src/work_trees/git/diff.cr	auto-generated
src/git/diff.rs::test::test_parse_numstat_line_not_numstat	test	partial	src/work_trees/git/diff.cr	auto-generated
src/git/diff.rs::test::test_parse_numstat_line_with_graph_prefix	test	partial	src/work_trees/git/diff.cr	auto-generated
src/git/diff.rs::test::test_parse_shortstat_all_parts	test	partial	src/work_trees/git/diff.cr	auto-generated
src/git/diff.rs::test::test_parse_shortstat_deletions_only	test	partial	src/work_trees/git/diff.cr	auto-generated
src/git/diff.rs::test::test_parse_shortstat_empty	test	partial	src/work_trees/git/diff.cr	auto-generated
src/git/diff.rs::test::test_parse_shortstat_insertions_only	test	partial	src/work_trees/git/diff.cr	auto-generated
src/git/diff.rs::test::test_parse_shortstat_single_file_singular	test	partial	src/work_trees/git/diff.cr	auto-generated
src/git/error.rs::enum::GitError	enum	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::enum::RefType	enum	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::enum::WorktrunkError	enum	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::func::add_hook_skip_hint	func	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::func::combined_output	func	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::func::command_string	func	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::func::display	func	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::func::exit_code	func	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::func::find_in	func	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::func::from_failed_output	func	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::func::name	func	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::func::name_plural	func	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::func::symbol	func	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::func::syntax	func	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::func::try_render_diagnostic	func	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::method::CommandError.from_failed_output	method	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::method::RefType.symbol	method	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::method::WorktrunkError.exit_code	method	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::struct::CommandError	struct	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::struct::FailedCommand	struct	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::struct::HookErrorWithHint	struct	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::struct::SwitchSuggestionCtx	struct	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::command_error_combined_output_drops_empty_streams	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::command_error_combined_output_strips_trailing_whitespace_and_joins	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::command_error_command_string_handles_empty_args	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::command_error_display_is_single_line	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::command_error_find_in_returns_none_for_unrelated_error	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::command_error_find_in_walks_anyhow_chain	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::command_error_signal_kill_omits_exit_code	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::snapshot_add_hook_skip_hint	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::snapshot_cli_api_error	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::snapshot_conflicting_changes_empty_files	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::snapshot_hook_command_not_found	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::snapshot_into_preserves_type_for_display	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::snapshot_llm_command_failed	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::snapshot_no_remote_for_repo	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::snapshot_not_fast_forward	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::snapshot_not_in_worktree	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::snapshot_not_rebased	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::snapshot_rebase_conflict_empty_output	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::snapshot_short_display_per_variant	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::snapshot_uncommitted_changes	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::snapshot_with_switch_suggestion_branch_already_exists	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::snapshot_with_switch_suggestion_branch_not_found	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::snapshot_with_switch_suggestion_no_trailing_args	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::snapshot_with_switch_suggestion_worktree_path_exists	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::snapshot_worktree_creation_failed	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::snapshot_worktree_error_with_path_and_create	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::snapshot_worktree_locked	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::snapshot_worktree_path_occupied	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::snapshot_worktree_path_occupied_special_chars	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::snapshot_worktrunk_error_display	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::test_exit_code	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::test_format_error_block	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::test_interrupt_exit_code	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::test_pattern_matching_with_into	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::test::test_with_switch_suggestion_unwrapped_errors_unaffected	test	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::trait::Diagnostic	trait	partial	src/work_trees/git/error.cr	auto-generated
src/git/error.rs::trait::ErrorExt	trait	partial	src/work_trees/git/error.cr	auto-generated
