# source_api_id	status	crystal_refs	notes
src/commands/process.rs::method::HookLog.hook	missing	-	baseline
src/commands/project_config.rs::enum::Phase	missing	-	baseline
src/commands/project_config.rs::func::collect_commands_for_aliases	missing	-	baseline
src/commands/project_config.rs::func::collect_commands_for_hooks	missing	-	baseline
src/commands/project_config.rs::func::collect_remove_hook_commands	missing	-	baseline
src/commands/project_config.rs::func::commit_template_append	missing	-	baseline
src/commands/project_config.rs::method::ApprovableCommand.commit_template_append	missing	-	baseline
src/commands/project_config.rs::struct::ApprovableCommand	missing	-	baseline
src/commands/relocate.rs::func::branch	missing	-	baseline
src/commands/relocate.rs::func::execute	missing	-	baseline
src/commands/relocate.rs::func::gather_candidates	missing	-	baseline
src/commands/relocate.rs::func::new	missing	-	baseline
src/commands/relocate.rs::func::relocated_count	missing	-	baseline
src/commands/relocate.rs::func::show_all_skipped	missing	-	baseline
src/commands/relocate.rs::func::show_dry_run_preview	missing	-	baseline
src/commands/relocate.rs::func::show_no_relocations_needed	missing	-	baseline
src/commands/relocate.rs::func::show_summary	missing	-	baseline
src/commands/relocate.rs::func::skipped_count	missing	-	baseline
src/commands/relocate.rs::func::validate_candidates	missing	-	baseline
src/commands/relocate.rs::method::RelocationCandidate.branch	missing	-	baseline
src/commands/relocate.rs::method::RelocationExecutor.new	missing	-	baseline
src/commands/relocate.rs::method::RelocationExecutor.relocated_count	missing	-	baseline
src/commands/relocate.rs::method::ValidatedCandidate.branch	missing	-	baseline
src/commands/relocate.rs::struct::GatherResult	missing	-	baseline
src/commands/relocate.rs::struct::RelocatedEntry	missing	-	baseline
src/commands/relocate.rs::struct::RelocationCandidate	missing	-	baseline
src/commands/relocate.rs::struct::RelocationExecutor	missing	-	baseline
src/commands/relocate.rs::struct::SkippedEntry	missing	-	baseline
src/commands/relocate.rs::struct::ValidatedCandidate	missing	-	baseline
src/commands/relocate.rs::struct::ValidationResult	missing	-	baseline
src/commands/repository_ext.rs::enum::RemoveTarget	missing	-	baseline
src/commands/repository_ext.rs::trait::RepositoryCliExt	missing	-	baseline
src/commands/run_pipeline.rs::func::run_pipeline	missing	-	baseline
src/commands/statusline.rs::func::run	missing	-	baseline
src/commands/step/commit.rs::func::step_commit	missing	-	baseline
src/commands/step/copy_ignored.rs::func::step_copy_ignored	missing	-	baseline
src/commands/step/diff.rs::func::step_diff	missing	-	baseline
src/commands/step/promote.rs::enum::PromoteResult	missing	-	baseline
src/commands/step/promote.rs::func::handle_promote	missing	-	baseline
src/commands/step/prune.rs::func::step_prune	missing	-	baseline
src/commands/step/rebase.rs::enum::RebaseResult	missing	-	baseline
src/commands/step/rebase.rs::func::handle_rebase	missing	-	baseline
src/commands/step/relocate.rs::func::step_relocate	missing	-	baseline
src/commands/step/squash.rs::enum::PreApprovedGuidance	missing	-	baseline
